Start Timestamp,Elapsed Time (s),Rounds Played,Score,Total Reward,BOILING,BOMB_DROPPED,BOMB_EXPLODED,BOMB_USELESS,CLOSING_IN,COIN_COLLECTED,COIN_FOUND,COOL,CRATE_DESTROYED,CRATE_POT_DESTROYED,DANGER,FRESHENED_UP,GOT_KILLED,HOT,INESCAPABLE,INVALID_ACTION,KILLED_OPPONENT,KILLED_SELF,MOVED_DOWN,MOVED_LEFT,MOVED_RIGHT,MOVED_UP,NOT_DEAD,OPPONENT_ELIMINATED,RUN_DANGER,RUN_KNOWN_DANGER,RUN_SAFE,SURVIVED_ROUND,WAITED,WARM,UP,DOWN,LEFT,RIGHT,WAIT,BOMB
2024-09-28 16:09:42,105.22239685058594,10,16,342.1300000000046,0,16,16,0,0,363,0,0,0,0,0,0,5,0,0,31,0,5,245,232,214,250,10,0,0,0,0,5,13,0,252,214,251,242,13,19
2024-09-28 16:09:42,114.56115365028381,10,49,407.4200000000064,0,12,12,0,0,422,0,0,0,0,0,0,4,0,0,34,0,4,317,251,240,312,10,0,0,0,0,6,29,0,313,247,327,256,29,13
2024-09-28 16:09:42,119.11265182495117,10,46,356.07000000000477,0,16,16,0,0,394,0,0,0,0,0,0,7,0,0,27,0,7,240,248,217,226,10,0,0,0,0,3,11,0,231,219,247,250,11,17
2024-09-28 16:09:42,121.85327672958374,10,33,373.6200000000054,0,19,19,0,0,404,0,0,0,0,0,0,6,0,0,31,0,6,266,255,204,259,10,0,0,0,0,4,17,0,263,210,269,261,17,21
2024-09-28 16:09:42,125.18163561820984,10,50,328.8600000000043,0,21,21,0,0,356,0,0,0,0,0,0,6,0,0,18,0,6,221,228,192,281,10,0,0,0,0,4,16,0,279,199,223,228,16,22
2024-09-28 16:09:42,128.16345691680908,10,10,402.1500000000063,0,12,12,0,0,406,0,0,0,0,0,0,3,0,0,30,0,3,271,241,274,273,10,0,0,0,0,7,13,0,279,276,271,253,12,13
2024-09-28 16:09:42,131.3728859424591,10,45,383.24000000000586,0,17,17,0,0,405,0,0,0,0,0,0,5,0,0,32,0,5,283,243,236,244,10,0,0,0,0,5,15,0,252,241,282,251,15,19
2024-09-28 16:09:42,135.02029061317444,10,49,425.61000000000735,0,19,19,0,0,450,0,0,0,0,0,0,5,0,0,33,0,5,339,293,285,324,10,0,0,0,0,5,19,0,326,292,344,299,19,22
2024-09-28 16:09:42,137.58327078819275,10,43,286.2300000000037,0,16,16,0,0,322,0,0,0,0,0,0,7,0,0,22,0,7,204,209,195,199,10,0,0,0,0,3,15,0,200,196,213,210,15,16
2024-09-28 16:09:42,140.93649768829346,10,49,434.94000000000693,0,14,14,0,0,440,0,0,0,0,0,0,3,0,0,32,0,3,325,269,249,289,10,0,0,0,0,7,17,0,299,251,333,270,17,15
2024-09-28 16:09:42,144.10614681243896,10,1,338.50000000000495,0,14,14,0,0,360,0,0,0,0,0,0,5,0,0,33,0,5,248,217,253,252,10,0,0,0,0,5,10,0,256,257,257,222,10,15
2024-09-28 16:09:42,146.8617868423462,10,8,358.3200000000048,0,12,12,0,0,376,0,0,0,0,0,0,5,0,0,16,0,5,238,240,202,238,10,0,0,0,0,5,15,0,244,204,239,237,15,12
2024-09-28 16:09:42,149.77033495903015,10,49,361.3500000000052,0,18,18,0,0,401,0,0,0,0,0,0,7,0,0,34,0,7,245,258,217,237,10,0,0,0,0,3,14,0,244,220,249,266,14,20
2024-09-28 16:09:42,152.33654379844666,10,1,296.78000000000395,0,16,16,0,0,325,0,0,0,0,0,0,6,0,0,29,0,6,200,173,200,251,10,0,0,0,0,4,9,0,256,208,201,178,9,16
2024-09-28 16:09:42,154.52237486839294,10,49,344.9500000000045,0,17,17,0,0,375,0,0,0,0,0,0,6,0,0,34,0,6,207,218,214,258,10,0,0,0,0,4,14,0,265,218,214,223,14,18
2024-09-28 16:09:42,157.9949769973755,10,2,388.3300000000055,0,20,20,0,0,399,0,0,0,0,0,0,4,0,0,22,0,4,262,259,205,265,10,0,0,0,0,6,18,0,269,201,266,266,18,21
2024-09-28 16:09:42,159.63758897781372,10,20,361.26000000000545,0,12,12,0,0,384,0,0,0,0,0,0,5,0,0,39,0,5,245,215,238,252,10,0,0,0,0,5,22,0,260,250,249,220,22,12
2024-09-28 16:09:42,161.2815568447113,10,49,266.17000000000263,0,8,8,0,0,292,0,0,0,0,0,0,6,0,0,21,0,6,185,154,191,205,10,0,0,0,0,4,14,0,206,193,190,157,14,8
2024-09-28 16:09:42,164.49129271507263,10,49,388.22000000000565,0,15,15,0,0,401,0,0,0,0,0,0,4,0,0,31,0,4,255,261,250,262,10,0,0,0,0,6,15,0,265,257,261,266,15,15
2024-09-28 16:09:42,166.81986665725708,10,50,369.9700000000053,0,12,12,0,0,408,0,0,0,0,0,0,7,0,0,24,0,7,260,243,240,246,10,0,0,0,0,3,17,0,252,243,259,247,17,14
2024-09-28 16:09:42,168.6610927581787,10,2,304.3800000000037,0,19,19,0,0,330,0,0,0,0,0,0,6,0,0,18,0,6,179,177,213,217,10,0,0,0,0,4,8,0,217,214,182,181,8,19
2024-09-28 16:09:42,171.1571078300476,10,3,276.2100000000033,0,13,13,0,0,305,0,0,0,0,0,0,6,0,0,34,0,6,204,199,172,192,10,0,0,0,0,4,16,0,196,177,212,203,16,16
2024-09-28 16:09:42,173.78906869888306,10,49,349.890000000005,0,18,18,0,0,370,0,0,0,0,0,0,5,0,0,27,0,5,228,210,236,273,10,0,0,0,0,5,12,0,279,239,231,214,12,19
2024-09-28 16:09:42,176.02915573120117,10,23,271.4300000000026,0,14,14,0,0,308,0,0,0,0,0,0,7,0,0,29,0,7,223,174,175,177,10,0,0,0,0,3,14,0,180,181,228,177,14,16
2024-09-28 16:09:42,178.26377701759338,10,1,264.56000000000273,0,13,13,0,0,292,0,0,0,0,0,0,6,0,0,29,0,6,187,180,178,193,10,0,0,0,0,4,13,0,196,183,191,186,13,14
2024-09-28 16:09:42,181.96718168258667,10,49,433.04000000000656,0,15,15,0,0,437,0,0,0,0,0,0,3,0,0,28,0,3,280,254,261,293,10,0,0,0,0,7,24,0,299,266,280,261,24,15
2024-09-28 16:09:42,183.74109959602356,10,49,300.19000000000403,0,16,16,0,0,329,0,0,0,0,0,0,6,0,0,31,0,6,222,187,218,194,10,0,0,0,0,4,20,0,199,226,227,191,19,16
2024-09-28 16:09:42,185.3464276790619,10,10,198.91000000000193,0,16,16,0,0,250,0,0,0,0,0,0,9,0,0,20,0,9,163,160,123,147,10,0,0,0,0,1,8,0,148,125,167,162,8,17
2024-09-28 16:09:42,188.08002376556396,10,45,349.6300000000047,0,14,14,0,0,378,0,0,0,0,0,0,6,0,0,26,0,6,201,266,188,234,10,0,0,0,0,4,14,0,234,196,205,268,14,16
2024-09-28 16:09:42,189.79898977279663,10,49,354.81000000000483,0,13,13,0,0,365,0,0,0,0,0,0,4,0,0,23,0,4,256,221,219,231,10,0,0,0,0,6,16,0,235,219,261,225,16,13
2024-09-28 16:09:42,192.56927061080933,10,49,354.660000000005,0,17,17,0,0,385,0,0,0,0,0,0,6,0,0,33,0,6,230,241,211,252,10,0,0,0,0,4,20,0,257,212,237,250,19,19
2024-09-28 16:09:42,195.24188780784607,10,49,390.1800000000063,0,18,18,0,0,404,0,0,0,0,0,0,4,0,0,35,0,4,290,261,251,248,10,0,0,0,0,6,16,0,255,257,296,266,16,19
2024-09-28 16:09:42,198.05546379089355,10,49,425.05000000000626,0,14,14,0,0,431,0,0,0,0,0,0,3,0,0,39,0,3,311,275,235,268,10,0,0,0,0,7,13,0,280,243,309,286,13,14
2024-09-28 16:09:42,200.62245869636536,10,49,375.1600000000054,0,13,13,0,0,394,0,0,0,0,0,0,5,0,0,20,0,5,252,233,229,234,10,0,0,0,0,5,18,0,235,231,250,242,18,13
2024-09-28 16:09:42,203.16065669059753,10,50,286.08000000000334,0,15,15,0,0,320,0,0,0,0,0,0,7,0,0,14,0,7,199,167,232,192,10,0,0,0,0,3,11,0,195,232,200,166,11,16
2024-09-28 16:09:42,206.38306784629822,10,49,394.8000000000056,0,11,11,0,0,406,0,0,0,0,0,0,4,0,0,21,0,4,280,284,240,262,10,0,0,0,0,6,17,0,265,245,278,287,17,13
2024-09-28 16:09:42,209.79008269309998,10,46,386.24000000000586,0,14,14,0,0,409,0,0,0,0,0,0,5,0,0,35,0,5,261,263,243,285,10,0,0,0,0,5,12,0,292,249,268,267,12,15
2024-09-28 16:09:42,211.2006356716156,10,39,149.40999999999977,0,13,13,0,0,198,0,0,0,0,0,0,9,0,0,14,0,9,134,127,89,109,10,0,0,0,0,1,10,0,108,96,134,124,10,14
2024-09-28 16:09:42,214.04630780220032,10,26,400.4000000000064,0,24,24,0,0,423,0,0,0,0,0,0,5,0,0,31,0,5,290,265,266,275,10,0,0,0,0,5,22,0,281,270,298,267,22,25
2024-09-28 16:09:42,216.142493724823,10,3,274.2700000000029,0,16,16,0,0,308,0,0,0,0,0,0,7,0,0,15,0,7,187,165,216,187,10,0,0,0,0,3,9,0,187,217,191,165,9,16
2024-09-28 16:09:42,219.81337976455688,10,49,420.07000000000653,0,13,13,0,0,425,0,0,0,0,0,0,3,0,0,33,0,3,308,262,278,251,10,0,0,0,0,7,17,0,253,283,317,268,17,14
2024-09-28 16:09:42,222.65691876411438,10,36,475.19000000000773,0,17,17,0,0,482,0,0,0,0,0,0,3,0,0,36,0,3,344,288,277,312,10,0,0,0,0,7,20,0,319,287,346,295,20,17
2024-09-28 16:09:42,225.04722094535828,10,6,287.7700000000034,0,18,18,0,0,333,0,0,0,0,0,0,8,0,0,23,0,8,215,210,186,216,10,0,0,0,0,2,18,0,220,192,216,211,18,19
2024-09-28 16:09:42,227.53364396095276,10,16,349.20000000000454,0,16,16,0,0,379,0,0,0,0,0,0,6,0,0,33,0,6,216,216,206,246,10,0,0,0,0,4,18,0,249,212,222,223,18,17
2024-09-28 16:09:42,230.51941561698914,10,49,447.93000000000677,0,12,12,0,0,443,0,0,0,0,0,0,2,0,0,28,0,2,300,288,254,269,10,0,0,0,0,8,18,0,273,252,308,296,18,12
2024-09-28 16:09:42,233.2793378829956,10,49,349.8900000000048,0,15,15,0,0,370,0,0,0,0,0,0,5,0,0,27,0,5,249,204,246,226,10,0,0,0,0,5,23,0,230,252,254,207,21,16
2024-09-28 16:09:42,236.04055500030518,10,41,333.69000000000455,0,18,18,0,0,372,0,0,0,0,0,0,7,0,0,29,0,7,232,256,187,244,10,0,0,0,0,3,16,0,247,190,239,262,16,18
2024-09-28 16:09:42,239.05666255950928,10,49,474.45000000000664,0,15,15,0,0,477,0,0,0,0,0,0,3,0,0,19,0,3,329,301,233,274,10,0,0,0,0,7,19,0,275,235,333,303,19,15
2024-09-28 16:09:42,241.35819172859192,10,49,283.210000000003,0,16,16,0,0,320,0,0,0,0,0,0,7,0,0,28,0,7,238,186,187,184,10,0,0,0,0,3,12,0,190,190,244,188,12,17
2024-09-28 16:09:42,244.3996307849884,10,48,340.9700000000047,0,21,21,0,0,381,0,0,0,0,0,0,7,0,0,33,0,7,269,269,220,243,10,0,0,0,0,3,21,0,251,225,273,272,21,24
2024-09-28 16:09:42,245.9987199306488,10,8,361.220000000005,0,19,19,0,0,391,0,0,0,0,0,0,6,0,0,28,0,6,272,251,221,238,10,0,0,0,0,4,18,0,243,224,278,255,17,20
2024-09-28 16:09:42,248.78886485099792,10,31,448.9100000000076,0,14,14,0,0,455,0,0,0,0,0,0,3,0,0,35,0,3,309,273,282,293,10,0,0,0,0,7,26,0,297,288,315,281,26,15
2024-09-28 16:09:42,251.07735085487366,10,23,327.9500000000037,0,17,17,0,0,357,0,0,0,0,0,0,6,0,0,30,0,6,186,200,247,236,10,0,0,0,0,4,18,0,242,256,187,205,17,17
2024-09-28 16:09:42,254.96808385849,10,49,452.7900000000074,0,18,18,0,0,451,0,0,0,0,0,0,2,0,0,40,0,2,310,301,304,270,10,0,0,0,0,8,18,0,275,310,321,306,18,21
2024-09-28 16:09:42,257.45396661758423,10,49,354.1600000000049,0,13,13,0,0,383,0,0,0,0,0,0,6,0,0,25,0,6,252,233,218,245,10,0,0,0,0,4,18,0,250,221,254,237,17,15
2024-09-28 16:09:42,260.1646089553833,10,49,326.48000000000405,0,15,15,0,0,347,0,0,0,0,0,0,5,0,0,33,0,5,237,197,214,220,10,0,0,0,0,5,12,0,225,222,240,202,12,17
2024-09-28 16:09:42,262.98245573043823,10,50,406.7900000000062,0,16,16,0,0,430,0,0,0,0,0,0,5,0,0,36,0,5,285,234,275,271,10,0,0,0,0,5,18,0,271,283,295,242,18,16
2024-09-28 16:09:42,264.6486337184906,10,49,395.75000000000637,0,13,13,0,0,409,0,0,0,0,0,0,4,0,0,32,0,4,285,253,265,242,10,0,0,0,0,6,20,0,244,270,292,259,20,15
2024-09-28 16:09:42,267.56710982322693,10,49,469.37000000000774,0,12,12,0,0,474,0,0,0,0,0,0,3,0,0,26,0,3,306,285,311,291,10,0,0,0,0,7,25,0,295,317,308,288,24,14
2024-09-28 16:09:42,270.6837947368622,10,49,473.97000000000764,0,15,15,0,0,462,0,0,0,0,0,0,1,0,0,32,0,1,351,269,292,303,10,0,0,0,0,9,24,0,309,296,359,273,24,15
2024-09-28 16:09:42,273.04123187065125,10,49,327.0800000000041,0,19,19,0,0,354,0,0,0,0,0,0,6,0,0,20,0,6,203,233,201,233,10,0,0,0,0,4,11,0,231,204,209,234,11,21
2024-09-28 16:09:42,276.3107388019562,10,49,448.96000000000697,0,12,12,0,0,464,0,0,0,0,0,0,4,0,0,36,0,4,280,261,302,303,10,0,0,0,0,6,19,0,314,306,284,267,19,13
2024-09-28 16:09:42,277.8948247432709,10,49,404.9500000000058,0,13,13,0,0,414,0,0,0,0,0,0,4,0,0,13,0,4,280,273,215,257,10,0,0,0,0,6,10,0,260,213,282,271,10,15
2024-09-28 16:09:42,279.8422508239746,10,30,303.1200000000037,0,17,17,0,0,339,0,0,0,0,0,0,7,0,0,21,0,7,224,219,202,199,10,0,0,0,0,3,12,0,199,206,228,222,12,17
2024-09-28 16:09:42,282.64479875564575,10,49,303.60000000000366,0,11,11,0,0,332,0,0,0,0,0,0,6,0,0,31,0,6,199,171,218,206,10,0,0,0,0,4,13,0,212,223,204,176,13,11
2024-09-28 16:09:42,284.5120508670807,10,40,376.88000000000534,0,12,12,0,0,398,0,0,0,0,0,0,5,0,0,28,0,5,274,240,247,245,10,0,0,0,0,5,23,0,252,249,278,244,23,13
2024-09-28 16:09:42,285.9612169265747,10,4,332.00000000000455,0,12,12,0,0,351,0,0,0,0,0,0,5,0,0,25,0,5,211,217,201,243,10,0,0,0,0,5,14,0,241,209,219,218,14,12
2024-09-28 16:09:42,287.6542818546295,10,49,371.6700000000056,0,20,20,0,0,404,0,0,0,0,0,0,6,0,0,40,0,6,254,255,232,258,10,0,0,0,0,4,17,0,269,239,259,261,17,21
2024-09-28 16:09:42,288.7232267856598,10,49,216.30000000000132,0,12,12,0,0,258,0,0,0,0,0,0,8,0,0,17,0,8,158,138,153,163,10,0,0,0,0,2,9,0,164,156,159,140,9,12
2024-09-28 16:09:42,290.37911677360535,10,24,391.45000000000596,0,21,21,0,0,413,0,0,0,0,0,0,5,0,0,30,0,5,262,266,251,258,10,0,0,0,0,5,9,0,266,258,263,268,9,23
2024-09-28 16:09:42,291.68830275535583,10,49,319.82000000000414,0,12,12,0,0,348,0,0,0,0,0,0,6,0,0,28,0,6,230,189,207,192,10,0,0,0,0,4,20,0,194,212,235,194,20,13
2024-09-28 16:09:42,293.2061538696289,10,49,290.6100000000039,0,18,18,0,0,328,0,0,0,0,0,0,7,0,0,28,0,7,216,193,225,215,10,0,0,0,0,3,15,0,220,225,224,195,15,21
2024-09-28 16:09:42,294.8448498249054,10,21,333.66000000000474,0,17,17,0,0,364,0,0,0,0,0,0,6,0,0,31,0,6,224,218,256,282,10,0,0,0,0,4,17,0,290,258,231,221,17,18
2024-09-28 16:09:42,296.54101181030273,10,30,362.0400000000052,0,19,19,0,0,394,0,0,0,0,0,0,6,0,0,39,0,6,270,218,252,242,10,0,0,0,0,4,17,0,249,260,280,222,16,20
2024-09-28 16:09:42,298.01820063591003,10,44,321.7300000000042,0,10,10,0,0,341,0,0,0,0,0,0,5,0,0,27,0,5,259,205,184,205,10,0,0,0,0,5,17,0,206,185,266,213,17,10
2024-09-28 16:09:42,299.8334627151489,10,49,440.02000000000606,0,17,17,0,0,443,0,0,0,0,0,0,3,0,0,24,0,3,281,280,247,270,10,0,0,0,0,7,20,0,274,256,280,282,20,17
